size_target,size_actual,fold,member,arm,nmae_strain,mae_strain,rmse_strain,nmae_Pauli,mae_Pauli,rmse_Pauli,nmae_elst,mae_elst,rmse_elst,nmae_oi,mae_oi,rmse_oi,nmae_disp,mae_disp,rmse_disp,nmae_barrier,mae_barrier,rmse_barrier
600,600,4,0,xgb_delta,0.2238655465097539,4.992846723741446,7.176888361728499,0.19436172823821796,15.593373096906221,26.64518896050943,0.24949563658425739,8.919759032053825,14.40124727267203,0.13583369805769308,7.471714738851938,12.576340002723182,0.1371594560109616,0.765036845818544,1.2614388964334107,0.3170044388515602,8.17047932304633,11.936260625145396
700,626,0,0,xgb_base,0.23302768014946446,5.225722826020733,8.01311061892734,0.23161106555039102,16.909963717126544,32.43780842513616,0.30156378198714867,10.35722298227298,16.725411621368835,0.1705383095831216,8.606736305033325,15.706608909833108,0.1353218142844407,0.8223903387974781,1.37849854004366,0.3052365373616324,8.748363045939975,12.935391983870755
700,626,0,0,xgb_delta,0.2330278910220835,5.225727554908984,8.013109210906856,0.23161031359963527,16.909908817072584,32.43783289817626,0.30156260861356926,10.357182682699458,16.72541902017005,0.1705380247274913,8.606721928924513,15.706595922786745,0.13532134788475475,0.8223875043498483,1.378496850672161,0.3052343156617927,8.748299369956278,12.935333896152759
700,626,1,0,xgb_base,0.2468464923826376,5.47214881022265,9.5958802043432,0.19320978544501663,16.486671872959015,28.635410576149187,0.25018471903328193,9.308539095957567,14.231834263564991,0.1466057271980048,8.418439341198866,15.241269364765255,0.15785111399858545,0.9489447449802593,1.9192744221920874,0.3097542123304954,8.620352294224842,12.639565908018364
700,626,1,0,xgb_delta,0.24781046702202575,5.493518417807901,9.584511935448795,0.19292695282451403,16.462537647052933,28.6460171514554,0.2500305774680598,9.302804002336636,14.24264062650827,0.14644908703071782,8.409444701140094,15.23766045186745,0.15778218976858613,0.9485303970279207,1.9171699496681467,0.30904689693749604,8.600667952162445,12.615317505604175
700,626,2,0,xgb_base,0.22627786752924156,5.2272646635960625,8.01889002265963,0.20116025400669055,16.76172045309832,31.445164045284912,0.25484555681185317,9.630425817647557,17.20144595807192,0.14866413458915015,8.101892637219398,15.962394148101481,0.1521342015566458,0.8769263761818029,1.4605072565609678,0.2956093243622861,8.648886713252706,12.597010190485788
700,626,2,0,xgb_delta,0.2260180192153234,5.221261885135797,8.016419348746508,0.20095020717657505,16.744218256822816,31.431654943185823,0.2535631217252147,9.581963540642125,17.176708933635425,0.14860344574459056,8.098585218760618,15.960041101467544,0.15235023332702766,0.8781716185770218,1.4617179501112934,0.29630308475603767,8.669184635399253,12.617835221826079
700,627,3,0,xgb_base,0.213033228563185,5.498459530182374,8.75010366696054,0.21665784623851322,18.54760830830305,31.886749778536966,0.2753885851046574,10.565406680107117,17.584804296221062,0.13784558593421295,8.036241989869337,14.682458333875944,0.15987808525092154,0.9088727400088922,1.5716741696608065,0.29787810050212665,7.901616781567916,12.062166622768894
700,627,3,0,xgb_delta,0.21303302581565625,5.498454297200228,8.750129377207594,0.21665781667457162,18.547605777398132,31.886766963516227,0.2753891014582826,10.565426490245722,17.584834430199393,0.13784541862796693,8.036232236104134,14.682448203918137,0.1598793110479881,0.9088797084031961,1.5716708754227835,0.2978778691189315,7.901610643817828,12.0621587220585
700,627,4,0,xgb_base,0.2185367751250559,4.873999767769606,7.273162777820737,0.1965294135651358,15.767283497712551,27.717356261768874,0.24297671389705697,8.686699968117933,14.097892440352114,0.14603130109530899,8.032647570738426,13.604751479980402,0.14168521800410921,0.7902802725632986,1.3719072623211634,0.3256351200803553,8.392926689332876,11.930377331228353
700,627,4,0,xgb_delta,0.21787998452292848,4.859351444893923,7.251750047350874,0.19646772485738706,15.762334297864864,27.705993944114233,0.2414499380574678,8.632115957064507,14.049289933025124,0.1463708374461751,8.051324223096554,13.638310935156559,0.13080626389184888,0.7296005281118246,1.1174256486019216,0.32720854579360514,8.433480197993608,11.94339746124027
786,626,0,0,xgb_base,0.23302768014946446,5.225722826020733,8.01311061892734,0.23161106555039102,16.909963717126544,32.43780842513616,0.30156378198714867,10.35722298227298,16.725411621368835,0.1705383095831216,8.606736305033325,15.706608909833108,0.1353218142844407,0.8223903387974781,1.37849854004366,0.3052365373616324,8.748363045939975,12.935391983870755
786,626,0,0,xgb_delta,0.233029144407217,5.225755662485293,8.013111410952488,0.2316104602791199,16.909919526166977,32.43783313687797,0.30156268793649726,10.357185407049338,16.72541975811225,0.17053823854787412,8.606732720022748,15.706608924603215,0.13531723605864557,0.8223625155770855,1.3784903375883093,0.30523605893663175,8.748349333834497,12.93537974795218
786,626,1,0,xgb_base,0.2468464923826376,5.47214881022265,9.5958802043432,0.19320978544501663,16.486671872959015,28.635410576149187,0.25018471903328193,9.308539095957567,14.231834263564991,0.1466057271980048,8.418439341198866,15.241269364765255,0.15785111399858545,0.9489447449802593,1.9192744221920874,0.3097542123304954,8.620352294224842,12.639565908018364
786,626,1,0,xgb_delta,0.24684837628326314,5.472190572957325,9.595851264773808,0.19320700373268343,16.48643450828115,28.635473599689703,0.2501824375977784,9.30845421135046,14.231877025225737,0.14660336800432913,8.418303870851068,15.241203937409612,0.1578483156698711,0.9489279224234781,1.9192455125306838,0.30975421489515953,8.620352365598556,12.639562017993892
786,626,2,0,xgb_base,0.22627786752924156,5.2272646635960625,8.01889002265963,0.20116025400669055,16.76172045309832,31.445164045284912,0.25484555681185317,9.630425817647557,17.20144595807192,0.14866413458915015,8.101892637219398,15.962394148101481,0.1521342015566458,0.8769263761818029,1.4605072565609678,0.2956093243622861,8.648886713252706,12.597010190485788
786,626,2,0,xgb_delta,0.22580173518450333,5.2162654889616995,8.014501062109353,0.2009817124975243,16.746843444313974,31.43363932058642,0.2540343087420283,9.599769350829398,17.18636988138995,0.14858657416811516,8.09766575219525,15.95945632002097,0.1520242422728991,0.8762925529176262,1.4598948347268421,0.2959558568562393,8.65902550129374,12.607066729115958
