id,e_barrier,distortion,interaction,distortion_dipole,distortion_dipolarophile,strain_1,strain_2,e_ts,e_R_1,e_R_2,e_d_1,e_d_2
0,6.570878509663146,83.59901177677108,-77.02813326710793,48.9109529774299,34.68805879934117,34.68805879934117,48.9109529774299,139.91763675055554,0.13336810625520526,133.2133901346372,34.821426905596375,182.1243431120671
1,5.070529850955684,51.485387065031475,-46.41485721407579,12.041064562940917,39.44432250209056,12.041064562940917,39.44432250209056,-40.18623563060514,-50.93196147131902,5.675195989758197,-38.8908969083781,45.11951849184875
2,14.421185600110942,9.838979051291112,4.58220654881983,5.000750114174591,4.838228937116522,5.000750114174591,4.838228937116522,31.55307232730801,-10.540201349979432,27.6720880771765,-5.539451235804841,32.51031701429302
3,11.926633248386452,4.913354321174523,7.013278927211928,3.104860223931894,1.8084940972426296,1.8084940972426296,3.104860223931894,73.55684573899424,-61.48076747411404,123.11097996472182,-59.67227337687141,126.21584018865371
4,11.39090132571669,9.743478094592513,1.6474232311241774,7.387145503911313,2.3563325906812,2.3563325906812,7.387145503911313,60.089842125578166,-3.232318532951334,51.93125933281281,-0.8759859422701342,59.31840483672412
5,-1.2221737661587007,62.32669610183025,-63.548869867988955,22.84400631080626,39.48268979102399,39.48268979102399,22.84400631080626,-16.336407251249625,-34.66494953575333,19.550716050662405,4.817740255270653,42.394722361468666
6,8.786523158582092,77.36645254102993,-68.57992938244783,41.19852796361529,36.16792457741464,41.19852796361529,36.16792457741464,30.516820871194653,40.00312528608468,-18.27282757347212,81.20165324969997,17.895097003942514
7,9.026938251974698,84.82031953352381,-75.79338128154912,45.74742356778923,39.07289596573459,39.07289596573459,45.74742356778923,30.757658407084183,-18.275251360021883,40.005971515131364,20.7976446057127,85.75339508292059
8,17.39709545457505,12.208781925663999,5.188313528911053,3.5407089795033215,8.668072946160677,8.668072946160677,3.5407089795033215,199.3990662039405,59.00087167905535,123.00109907031008,67.66894462521603,126.5418080498134
9,14.579524460022668,8.932755237697625,5.646769222325043,1.2088940698306128,7.723861167867012,7.723861167867012,1.2088940698306128,18.415908628554487,5.679879087417193,-1.8434949188853738,13.403740255284205,-0.6346008490547609
10,19.63553065936381,12.634857286239942,7.000673373123867,1.8403534188830974,10.794503867356845,10.794503867356845,1.8403534188830974,154.000103497617,11.913607131756983,122.45096570649622,22.708110999113828,124.29131912537932
11,24.45582111839016,21.019895252227936,3.435925866162222,11.759022661773447,9.26087259045449,11.759022661773447,9.26087259045449,41.9713021422688,-5.077398047670627,22.592879071549266,6.681624614102819,31.853751662003756
12,28.69367359284783,72.85168970545456,-44.15801611260673,41.10129341636305,31.75039628909152,31.75039628909152,41.10129341636305,59.76075962617542,-58.28481775917688,89.35190379250447,-26.534421470085363,130.45319720886752
13,11.15432990199335,5.2773552375288855,5.8769746644644645,2.0120200857262542,3.2653351518026312,2.0120200857262542,3.2653351518026312,134.20550489129278,8.851547479719136,114.1996275095803,10.86356756544539,117.46496266138293
14,4.366316478904935,121.73841865271515,-117.37210217381022,55.74108623052381,65.99733242219133,55.74108623052381,65.99733242219133,-123.78137415037612,27.179427967032687,-155.32711859631374,82.9205141975565,-89.3297861741224
15,14.339502759844727,37.8149108561347,-23.475408096289975,19.853475553382612,17.961435302752093,17.961435302752093,19.853475553382612,-73.78872704069902,-58.29877154153264,-29.829458259011105,-40.337336238780544,-9.975982705628493
16,25.16288505619285,15.628090948862457,9.534794107330391,3.3441903627159206,12.283900586146537,12.283900586146537,3.3441903627159206,-1.2053293169971002,-59.33887798722173,32.97066361403178,-47.05497740107519,36.3148539767477
17,52.83349017463179,94.66094349924138,-41.82745332460959,38.75167121441983,55.909272284821554,38.75167121441983,55.909272284821554,15.614566745417552,-15.940418910527068,-21.278504518687175,22.811252303892758,34.63076776613438
18,70.38816484796979,99.32341791099518,-28.935253063025385,38.6985987643799,60.624819146615266,60.624819146615266,38.6985987643799,33.17218034280741,-21.27267857396056,-15.943305931201822,39.352140572654704,22.755292833178082
19,20.698230590705634,55.139122997007995,-34.44089240630236,27.89429824389194,27.244824753116056,27.89429824389194,27.244824753116056,-3.655556679143244,-46.939751404165165,22.585964134316285,-19.045453160273226,49.83078888743234
20,21.43601491868993,16.731489368306466,4.704525550383465,6.30408126565613,10.427408102650336,10.427408102650336,6.30408126565613,-3.020965904194163,22.58226296682142,-47.039243789705516,33.00967106947176,-40.735162524049386
21,12.470768168013432,3.874521107589061,8.596247060424371,1.612172196509075,2.262348911079986,2.262348911079986,1.612172196509075,7.232164063752375,-23.121326596693045,17.882722492431988,-20.85897768561306,19.494894688941063
22,26.26092209235577,52.849252245500125,-26.588330153144355,16.483298885181668,36.36595336031846,36.36595336031846,16.483298885181668,143.3330187740807,11.901008289133392,105.17108839259154,48.26696164945185,121.65438727777321
23,20.40339499508461,11.163187518174038,9.240207476910573,3.8779146567755625,7.285272861398475,7.285272861398475,3.8779146567755625,19.83209708465265,25.168144710805116,-25.739442621237078,32.45341757220359,-21.861527964461516
24,10.638503057743158,5.3580665019070715,5.280436555836086,1.6445826804669608,3.7134838214401107,1.6445826804669608,3.7134838214401107,8.648641884222858,19.275880348833127,-21.265741522353427,20.920463029300087,-17.552257700913316
25,-7.9035182228960394,99.25166271306851,-107.15518093596455,57.011623585025305,42.24003912804321,57.011623585025305,42.24003912804321,52.5099849429821,-11.525529820322,71.93903298620013,45.486093764703305,114.17907211424334
26,19.88345838727784,97.9369609538769,-78.05350256659906,52.00199731445791,45.934963639418996,45.934963639418996,52.00199731445791,69.94122615265195,23.901307406078658,26.15646035929545,69.83627104549765,78.15845767375336
27,28.053987620610826,25.09488016039075,2.959107460220075,13.570738167257254,11.524141993133497,13.570738167257254,11.524141993133497,161.96113206833726,53.948514743405276,79.95862970432117,67.51925291066253,91.48277169745467
28,16.46891902529228,10.613625746251618,5.855293279040662,5.20863726991145,5.4049884763401685,5.20863726991145,5.4049884763401685,-18.23207827310628,-12.787050564691835,-21.913946733706723,-7.578413294780385,-16.508958257366555
29,26.58435492296956,11.322383482709121,15.261971440260439,3.9503087051269716,7.372074777582149,7.372074777582149,3.9503087051269716,-74.66705137288157,-41.084947291579375,-60.16645900427176,-33.712872513997226,-56.216150299144786
30,-15.888575325413903,52.164681269794436,-68.05325659520834,22.49542963381254,29.669251635981894,29.669251635981894,22.49542963381254,9.027661185339442,-23.12104278245353,48.03727929320687,6.548208853528366,70.53270892701941
31,20.568070423750406,15.55995177451645,5.008118649233955,7.851250012745346,7.708701761771104,7.708701761771104,7.851250012745346,67.4641747172893,-12.181699748851335,59.07780404239022,-4.47299798708023,66.92905405513557
32,25.678151397136727,19.31083857046598,6.367312826670748,9.972395485189484,9.338443085276495,9.338443085276495,9.972395485189484,0.11670069479069581,-52.76879727907225,27.20734657672622,-43.43035419379576,37.179742061915704
33,15.850339444394535,10.807777587932556,5.04256185646198,7.175956673067684,3.631820914864873,7.175956673067684,3.631820914864873,13.451854394816815,-6.716980840755712,4.318495791177992,0.4589758323119722,7.950316706042865
34,14.40773523658109,70.8389177922518,-56.431182555670716,33.69916100820692,37.13975678404488,33.69916100820692,37.13975678404488,155.3760867672296,55.65157811546971,85.3167734151788,89.35073912367663,122.45653019922368
35,21.697485393147545,12.483486899786904,9.213998493360641,2.3093321548451797,10.174154744941724,2.3093321548451797,10.174154744941724,-39.78667150825052,-60.244920100786324,-1.2392368006117427,-57.935587945941144,8.934917944329982
36,15.382397211681273,94.45880165226953,-79.07640444058825,53.716255680386226,40.7425459718833,53.716255680386226,40.7425459718833,-49.870591932606565,-46.9756963005046,-18.277292843783236,6.740559379881626,22.465253128100063
37,29.902066060423323,80.13561423793287,-50.23354817750955,27.91271032950968,52.22290390842319,52.22290390842319,27.91271032950968,-73.53674915471919,-129.7768365473068,26.33802133216429,-77.55393263888361,54.25073166167397
38,15.670991225042187,61.92018375925457,-46.24919253421238,29.029738103905544,32.890445655349026,32.890445655349026,29.029738103905544,44.013018944879335,-58.30022889350475,86.6422566133419,-25.409783238155722,115.67199471724744
39,20.948579902987774,85.87315765868371,-64.92457775569594,43.738444387883305,42.134713270800404,42.134713270800404,43.738444387883305,29.952493808961844,-18.445693724245714,27.449607630219788,23.689019546554686,71.1880520181031
40,14.448971904708749,9.74712370785402,4.70184819685473,4.413986698049268,5.3331370098047515,4.413986698049268,5.3331370098047515,21.869030972235016,-35.463214801045595,42.88327386857186,-31.049228102996327,48.216410878376614
41,44.3349202023939,146.01991867814013,-101.68499847574623,65.79335401765728,80.22656466048286,80.22656466048286,65.79335401765728,-136.78041453038344,-43.127061913027894,-137.98827281974945,37.09950274745497,-72.19491880209218
42,10.145534856776365,8.833413668687527,1.3121211880888382,2.8647253858589607,5.968688282828566,5.968688282828566,2.8647253858589607,70.11672220398714,-65.53785997411048,125.50904732132123,-59.56917169128191,128.3737727071802
43,17.279712799188346,75.8983159054773,-58.61860310628896,49.706906732045105,26.1914091734322,26.1914091734322,49.706906732045105,-31.816752595037663,41.33131193801538,-90.42777733224139,67.52272111144758,-40.720870600196285
44,19.04763050340655,12.702198298332807,6.345432205073742,4.417307010796524,8.284891287536283,8.284891287536283,4.417307010796524,48.4345584581349,49.97307417820732,-20.586146223478966,58.2579654657436,-16.168839212682443
45,10.69997518752453,6.986013032576121,3.7139621549484083,3.5530585884269783,3.432954444149143,3.432954444149143,3.5530585884269783,-20.439362158094745,16.41285171594971,-47.55218906156898,19.845806160098853,-43.999130473142
46,19.169406297458266,74.03113350563885,-54.86172720818058,33.23906156247632,40.792071943162526,40.792071943162526,33.23906156247632,105.29498775328376,25.16371707141974,60.96186438440576,65.95578901458227,94.20092594688208
47,27.411058914305627,173.10838837825276,-145.69732946394714,86.02998593494678,87.07840244330598,86.02998593494678,87.07840244330598,76.06950292254831,26.91760205886893,21.740841949373753,112.94758799381572,108.81924439267972
48,11.417380848845024,7.228024801353222,4.189356047491803,4.380295179096024,2.847729622257198,4.380295179096024,2.847729622257198,8.999785872228944,37.11444069686405,-39.53203567348013,41.494735875960075,-36.68430605122293
49,18.294561194351004,10.324680408612124,7.96988078573888,-0.08621701776615964,10.410897426378284,-0.08621701776615964,10.410897426378284,-68.3387007285172,24.010423832338148,-110.64368575520635,23.92420681457199,-100.23278832882806
50,-6.243381657922498,71.72464178585737,-77.96802344377987,33.584372376658706,38.140269409198666,38.140269409198666,33.584372376658706,127.24084825819041,45.259363602766186,88.22486631334672,83.39963301196485,121.80923869000543
51,17.511229683316174,11.03604917228057,6.475180511035603,3.3078451855051867,7.728203986775384,3.3078451855051867,7.728203986775384,-36.995094564105536,32.742881588380975,-87.24920583580268,36.05072677388616,-79.5210018490273
52,24.150988625933167,16.706065814284514,7.444922811648652,7.562123314333661,9.143942499950855,9.143942499950855,7.562123314333661,140.65353141766448,-10.13355842878732,126.63610122051864,-0.9896159288364647,134.1982245348523
53,0.5185714574919018,92.08178667215087,-91.56321521465897,31.95289923455458,60.12888743759629,60.12888743759629,31.95289923455458,-133.49559378644858,-34.66401996371612,-99.35014528022435,25.46486747388017,-67.39724604566977
54,94.51540675797827,134.98924269630817,-40.4738359383299,73.85951894830964,61.129723747998526,61.129723747998526,73.85951894830964,168.6965675930012,39.35248470630252,34.82867612872042,100.48220845430104,108.68819507703006
55,13.390208437576938,50.3133957110282,-36.92318727345126,27.784844275030103,22.528551435998097,27.784844275030103,22.528551435998097,73.6542411294051,13.563916841067732,46.700115850760426,41.34876111609783,69.22866728675852
56,13.440872721157774,109.62398154109354,-96.18310881993577,50.34198892901925,59.28199261207429,50.34198892901925,59.28199261207429,243.93871205319613,122.30120741507294,108.19663191696542,172.6431963440922,167.4786245290397
57,20.424316008173065,14.995897468972153,5.428418539200912,8.61921303311177,6.376684435860383,8.61921303311177,6.376684435860383,141.62937898212988,54.09916627300203,67.10589670095479,62.718379306113796,73.48258113681517
58,30.52796941583668,123.50862776123509,-92.98065834539841,60.63308432974701,62.87554343148808,62.87554343148808,60.63308432974701,58.97214321050201,3.502713523639283,24.941460271026045,66.37825695512737,85.57454460077305
59,14.18218552891122,89.33687322766468,-75.15468769875346,49.217301555074066,40.119571672590624,40.119571672590624,49.217301555074066,33.103187666238014,71.93471262695925,-53.01371048963246,112.05428429954988,-3.79640893455839
60,8.317822233978674,101.03832991078052,-92.72050767680184,47.82534812894033,53.21298178184019,47.82534812894033,53.21298178184019,39.68302456727828,42.00464686975797,-10.639444536458363,89.8299949986983,42.57353724538183
61,21.270320396347216,15.857117896088983,5.413202500258233,7.383699829146607,8.473418066942376,8.473418066942376,7.383699829146607,134.92320305076777,28.73787083077742,84.91501182364313,37.2112888977198,92.29871165278973
62,22.540724322322852,70.00347213879829,-47.462747816475435,36.52335653602508,33.48011560277322,36.52335653602508,33.48011560277322,-49.06464135028808,-39.65795501933457,-31.947410653276357,-3.134598483309497,1.5327049494968634
63,14.8003923460803,50.51954475407083,-35.71915240799053,22.973448653704164,27.546096100366665,22.973448653704164,27.546096100366665,46.985626626576526,28.01977656142368,4.1654577190725455,50.99322521512784,31.71155381943921
64,12.862483274576036,5.945487802707419,6.916995471868617,5.185197095112464,0.7602907075949545,5.185197095112464,0.7602907075949545,25.176767549973984,27.24299242841886,-14.92870815302091,32.42818952353132,-14.168417445425955
65,10.195487412114867,6.840449977457382,3.3550374346574845,4.43121610952236,2.409233867935022,4.43121610952236,2.409233867935022,22.592254474060372,27.32775175171824,-14.930984689772734,31.7589678612406,-12.521750821837712
66,10.878531498451881,109.11312101060611,-98.23458951215423,57.52191291110833,51.59120809949778,57.52191291110833,51.59120809949778,6.996028399669488,27.525904793415155,-31.40840789219755,85.04781770452348,20.182800207300225
67,42.34502943370833,33.604259510265976,8.740769923442357,21.914920665390728,11.689338844875245,11.689338844875245,21.914920665390728,-8.090592452346058,-75.45308875171285,25.01746686565846,-63.76374990683761,46.93238753104919
68,14.50321021396194,80.01194869755156,-65.50873848358962,50.75693782547317,29.255010872078394,50.75693782547317,29.255010872078394,91.78467622231909,68.49077014413444,8.790695864222707,119.24770796960762,38.0457067363011
69,0.11895727306114168,133.33101954091993,-133.21206226785878,59.42973040729165,73.90128913362828,59.42973040729165,73.90128913362828,-218.06859743654724,-40.08244814389489,-178.1051065657135,19.347282263396764,-104.20381743208522
70,25.216694670495176,17.414135946209306,7.80255872428587,6.916742343594038,10.49739360261527,6.916742343594038,10.49739360261527,-65.86453773670698,-87.83855214695551,-3.242680260246646,-80.92180980336147,7.254713342368624
71,14.373152889655387,5.236240163914722,9.136912725740665,4.918113579849553,0.318126584065169,0.318126584065169,4.918113579849553,124.84950687163328,77.61704809184668,32.85930589013121,77.93517467591185,37.777419469980764
72,13.682666204122256,5.996538139512296,7.68612806460996,3.2477100699584014,2.7488280695538947,3.2477100699584014,2.7488280695538947,313.01645442814913,140.65433284323657,158.6794553807903,143.90204291319498,161.4282834503442
73,42.21785037512751,128.39975099723603,-86.18190062210851,60.29901234246937,68.10073865476666,60.29901234246937,68.10073865476666,77.27401591575699,48.333188000262425,-13.277022459632942,108.63220034273179,54.82371619513372
74,29.828099260987074,47.3863632934418,-17.55826403245473,17.019200049860032,30.36716324358177,30.36716324358177,17.019200049860032,-25.850074782696588,-130.93730427407863,75.25913023039496,-100.57014103049686,92.27833028025499
75,24.35391003636174,17.210285253050444,7.143624783311296,8.247838214597166,8.962447038453277,8.247838214597166,8.962447038453277,27.967830062565,57.66085331944295,-54.04693329323969,65.90869153404012,-45.08448625478641
76,26.547528526773828,113.76646778290306,-87.21893925612923,51.3901572159767,62.376310566926364,51.3901572159767,62.376310566926364,73.49601909034168,24.36584809214814,22.582642471419707,75.75600530812484,84.95895303834607
77,24.604583524542036,15.213569574908192,9.391013949633845,4.1439827504966615,11.06958682441153,11.06958682441153,4.1439827504966615,178.40417245307782,49.449213576623016,104.35037535191277,60.51880040103455,108.49435810240944
78,24.182045555762457,122.03341679668885,-97.8513712409264,61.114202776989934,60.91921401969892,61.114202776989934,60.91921401969892,-114.70004170168276,-36.96339283035562,-101.91869442708959,24.15080994663431,-40.99948040739067
