logged_at,job_base_name,job_name,job_status,job_path,job_ok,job_check,job_get_errormsg,job_timeline,job_parent_name,job_parent_path
2026-05-23 13:29:43,optA,optA,successful,/gpfs/tmp_cpu2/yeseo1ee_plams/no2_batch/plams_no2/optA,True,True,,2026-05-23 04:18:21 created -> 2026-05-23 04:18:21 started -> 2026-05-23 04:18:21 registered -> 2026-05-23 04:18:21 running -> 2026-05-23 04:29:43 finished -> 2026-05-23 04:29:43 successful,,
2026-05-23 13:34:22,optB,optB,successful,/gpfs/tmp_cpu2/yeseo1ee_plams/no2_batch/plams_no2/optB,True,True,,2026-05-23 04:29:43 created -> 2026-05-23 04:29:43 started -> 2026-05-23 04:29:43 registered -> 2026-05-23 04:29:43 running -> 2026-05-23 04:34:22 finished -> 2026-05-23 04:34:22 successful,,
2026-05-23 13:35:52,frag1,frag1,successful,/gpfs/tmp_cpu2/yeseo1ee_plams/no2_batch/plams_no2/no2_eda/frag1,True,True,,2026-05-23 04:34:22 created -> 2026-05-23 04:34:22 started -> 2026-05-23 04:34:22 registered -> 2026-05-23 04:34:22 running -> 2026-05-23 04:35:52 finished -> 2026-05-23 04:35:52 successful,no2_eda,/gpfs/tmp_cpu2/yeseo1ee_plams/no2_batch/plams_no2/no2_eda
2026-05-23 13:36:45,frag2,frag2,successful,/gpfs/tmp_cpu2/yeseo1ee_plams/no2_batch/plams_no2/no2_eda/frag2,True,True,,2026-05-23 04:34:22 created -> 2026-05-23 04:35:52 started -> 2026-05-23 04:35:52 registered -> 2026-05-23 04:35:52 running -> 2026-05-23 04:36:45 finished -> 2026-05-23 04:36:45 successful,no2_eda,/gpfs/tmp_cpu2/yeseo1ee_plams/no2_batch/plams_no2/no2_eda
2026-05-23 13:44:04,full,full,successful,/gpfs/tmp_cpu2/yeseo1ee_plams/no2_batch/plams_no2/no2_eda/full,True,True,,2026-05-23 04:34:22 created -> 2026-05-23 04:36:45 started -> 2026-05-23 04:36:45 registered -> 2026-05-23 04:36:45 running -> 2026-05-23 04:44:04 finished -> 2026-05-23 04:44:04 successful,no2_eda,/gpfs/tmp_cpu2/yeseo1ee_plams/no2_batch/plams_no2/no2_eda
2026-05-23 13:45:31,frag1_opt,frag1_opt,successful,/gpfs/tmp_cpu2/yeseo1ee_plams/no2_batch/plams_no2/no2_eda/frag1_opt,True,True,,2026-05-23 04:34:22 created -> 2026-05-23 04:44:04 started -> 2026-05-23 04:44:04 registered -> 2026-05-23 04:44:04 running -> 2026-05-23 04:45:31 finished -> 2026-05-23 04:45:31 successful,no2_eda,/gpfs/tmp_cpu2/yeseo1ee_plams/no2_batch/plams_no2/no2_eda
2026-05-23 13:46:28,frag2_opt,frag2_opt,successful,/gpfs/tmp_cpu2/yeseo1ee_plams/no2_batch/plams_no2/no2_eda/frag2_opt,True,True,,2026-05-23 04:34:22 created -> 2026-05-23 04:45:31 started -> 2026-05-23 04:45:31 registered -> 2026-05-23 04:45:31 running -> 2026-05-23 04:46:28 finished -> 2026-05-23 04:46:28 successful,no2_eda,/gpfs/tmp_cpu2/yeseo1ee_plams/no2_batch/plams_no2/no2_eda
2026-05-23 13:46:28,no2_eda,no2_eda,successful,/gpfs/tmp_cpu2/yeseo1ee_plams/no2_batch/plams_no2/no2_eda,True,True,,2026-05-23 04:34:22 created -> 2026-05-23 04:34:22 started -> 2026-05-23 04:34:22 registered -> 2026-05-23 04:34:22 running -> 2026-05-23 04:46:28 finished -> 2026-05-23 04:46:28 successful,,
