   3.00000000 -64.30809588 
   2.90000000 -64.30530868 
   2.80000000 -64.30185982 
   2.70000000 -64.29765137 
   2.60000000 -64.29261411 
   2.50000000 -64.28671174 
   2.40000000 -64.27995471 
   2.30000000 -64.27250325 
   2.20000000 -64.26461518 
   2.10000000 -64.25680020 
   2.00000000 -64.29716184 
   1.90000000 -64.30943151 
