family,size_target,size_actual,fold,member,arm,nmae_strain,mae_strain,rmse_strain,nmae_Pauli,mae_Pauli,rmse_Pauli,nmae_elst,mae_elst,rmse_elst,nmae_oi,mae_oi,rmse_oi,nmae_disp,mae_disp,rmse_disp,nmae_barrier,mae_barrier,rmse_barrier
qmrxn20_sn2,100,100,4,0,xgb_base,0.3989138610231082,4.584488198563859,6.072009694410568,0.33598263518663474,8.028576412716427,11.919428675258013,0.31955668832889994,6.430101652403136,8.83660750510335,0.2775545047552469,3.4181090689994194,4.851154848396433,0.1849476936037873,0.24959697916701035,0.34218399671905514,0.4059730301581679,5.997729865280357,7.854576198426819
qmrxn20_sn2,100,100,4,0,xgb_delta,0.37630057195703503,4.324606637696962,5.878202209178663,0.309815761647562,7.403297836716111,10.32242515274101,0.29934797016244047,6.023462965681746,7.697487739624293,0.3237457756133323,3.9869587872479415,4.991793154466066,0.2061907265082173,0.27826560832358693,0.37109957345558675,0.37213302330970927,5.497787246832976,7.826149751213535
qmrxn20_sn2,150,149,0,0,xgb_base,0.19902921770848458,2.8435050186358,3.9622063249222106,0.2490680562838117,7.421624233848171,9.542437696292458,0.29799514909618474,6.8108359888980265,9.422178898600722,0.20755787521168234,3.401051320527729,4.291972678599814,0.20521422392831848,0.29692394796170685,0.43305917877300215,0.33166659151203187,5.0567595550888464,6.216521474805816
qmrxn20_sn2,150,149,0,0,xgb_delta,0.1988627044871434,2.841126065505178,3.7618537499715927,0.20632893738280733,6.148102107800935,7.730960835571361,0.2525735733308423,5.772701966135125,7.771588557821532,0.17816358163264834,2.9193952961971887,3.7553959232646803,0.24925215270195103,0.36064231709430095,0.49368148170376014,0.32624967279935224,4.974170424436268,6.247033982267171
qmrxn20_sn2,150,149,1,0,xgb_base,0.19506857069824254,2.361360398562331,3.417544057939873,0.20523658303984796,4.0818031712582235,5.121001084101224,0.27993492574784823,4.753775847585578,6.274199136112867,0.18944924977916583,2.0240841915732934,2.6443858953593855,0.15709951429065466,0.20339382322211014,0.2705517494628232,0.2656208475528043,3.5788310977973437,4.954627279535078
qmrxn20_sn2,150,149,1,0,xgb_delta,0.19587817040005898,2.37116083267488,3.656535073243226,0.2403347476094869,4.779845388312089,6.343934136347324,0.29999123784502413,5.094366475155479,6.213577272767213,0.3168581829507303,3.385326887431898,3.949046280518236,0.1710004987812535,0.22139116964842143,0.2875986690830498,0.2965727998003362,3.9958608989652835,5.666195203922635
qmrxn20_sn2,150,150,2,0,xgb_base,0.24163260974922302,2.9305083727514423,3.9017695932211653,0.17258073736143445,4.942316416147593,6.678664281851572,0.20425704301805525,5.0478973388671875,6.616027019524111,0.19772366642772865,2.7897986334723397,3.801671328912466,0.18242001561967927,0.27558081858866923,0.3539708058395038,0.3030081481420437,4.4682370851168765,5.7938146111015625
qmrxn20_sn2,150,150,2,0,xgb_delta,0.28795410146897216,3.4922931395672463,4.75513310702695,0.18864374691332056,5.402324161014041,6.647351977375161,0.19324131952710713,4.775660746806377,6.266182231232018,0.20299816873076262,2.8642196655273438,3.859396725535527,0.17836414862348482,0.26945364475250244,0.37916917097107083,0.2983044242697793,4.39887474759205,6.23910029458641
qmrxn20_sn2,150,150,3,0,xgb_base,0.19347692980743086,2.262898458016885,2.710310404167976,0.2156887014860323,4.464119576119088,6.0954893245988675,0.3337181379217952,6.444382744866449,8.355227471673574,0.22691911539328097,2.7937969517063452,3.3874141204742307,0.23171465562274468,0.2784807295412631,0.39830732900558574,0.216666798546477,3.168720464448671,3.9304613887955973
qmrxn20_sn2,150,150,3,0,xgb_delta,0.1719983502904798,2.011685848236084,2.534558533933423,0.19811828781095198,4.1004638671875,5.953119558812395,0.3251579770753168,6.279078715556377,7.979041670270473,0.19352090644529027,2.3826027947503166,3.0919958417734024,0.2184087850505247,0.2624893865069827,0.34260665401087614,0.2143134374142409,3.1343028996441817,3.880667284634024
qmrxn20_sn2,150,150,4,0,xgb_base,0.3827488015368325,4.3987124417279215,6.305679684078075,0.27418916937446847,6.551971641746727,8.781835160686608,0.23070236407232728,4.642179953085409,6.260652723266677,0.2140820521276555,2.636440019349794,3.7428321941558194,0.17506044562734469,0.23625359986279462,0.3227050177102668,0.41148219153698684,6.079120645651946,8.07308506416362
qmrxn20_sn2,150,150,4,0,xgb_delta,0.38309728914340013,4.402717409907161,6.396953055929491,0.24444023920352068,5.841096929601721,8.179449905599744,0.2780966752795932,5.595845609097867,6.748607228130194,0.19106429151809892,2.3529741957380965,3.2967914595625287,0.21467127016531476,0.28971056358234304,0.3478420455555899,0.39012760131888957,5.763634014774013,7.930057217476029
qmrxn20_sn2,50,50,0,0,xgb_base,0.29735383228126416,4.248256231609144,5.457040434185901,0.46737094967426573,13.92652120088276,19.66998891891709,0.41371400419981647,9.455651333457546,13.407474534957647,0.414231738120032,6.787617181476794,9.323822072319736,0.23230975072124707,0.33612839799178273,0.4967469073672908,0.3769984551323159,5.747912479074378,7.331685942261736
qmrxn20_sn2,50,50,0,0,xgb_delta,0.3047892545723739,4.35448516042609,5.4566833246040956,0.40638570775903926,12.109308845118472,17.983472672955525,0.38524722506917686,8.805028112311112,12.381242651511515,0.3761753228969865,6.164023298966257,8.736834996278485,0.2640117075840558,0.38199788018276815,0.5532185524429261,0.3621287354952813,5.521201080397556,7.205237690874807
qmrxn20_sn2,50,50,1,0,xgb_base,0.29860399388899234,3.614686074225526,5.057911045741554,0.4381177390830545,8.713409423828125,12.201122916551073,0.4627220631734236,7.85781539113898,10.673066997519348,0.32102779646617297,3.429875223260177,4.408940761284781,0.2111648766402171,0.2733912436585677,0.36465832648548346,0.3505443672404656,4.723044498186362,6.465719580784728
qmrxn20_sn2,50,50,1,0,xgb_delta,0.26179685164642663,3.169125173436968,4.57762546792098,0.34229952488985355,6.807749698036595,9.483257078073775,0.4014816626565761,6.817848205566406,9.131678537452158,0.41620353041634384,4.446736988268401,5.297575354386601,0.33165681201554575,0.42938991439969915,0.5299392247870556,0.3445714718451378,4.642568948237519,6.023273359029375
qmrxn20_sn2,50,50,2,0,xgb_base,0.3393946543408871,4.116161627543939,5.238529180512532,0.41510376708165037,11.887619637154245,14.731572951929387,0.2970554414037529,7.341266425880226,10.068041916726193,0.35399261088458106,4.994688394907358,5.987251217437246,0.22512222371108417,0.34009078708854884,0.4730906238929324,0.6117128615455047,9.020477205514908,11.844157778634647
