model,fold,member,channel,MAE,RMSE,NMAE,R2_det
m1,2,3,barrier,20.01687453696682,27.17109261776334,0.5671756682468384,0.6339631272325861
m1,2,4,strain,18.584230758581953,27.831628816537137,0.833742426401944,0.07886995983173373
m1,2,4,Pauli,79.92768201706515,121.71253614806821,0.7972439000604922,0.08713404015996828
m1,2,4,Velst,35.15768875589796,51.6693859353001,0.8342730237497419,0.052410123334602376
m1,2,4,oi,64.16143603385633,105.44860900497999,0.810447625510636,0.04010063070260561
m1,2,4,disp,1.7779490245375664,2.2651008036069094,0.3149078370947354,0.8983913782507463
m1,2,4,barrier,20.09266630593379,27.299540609693068,0.569323218661468,0.6304941585920679
m1,3,0,strain,18.58973704781502,35.356405397098,0.8701140031711081,-0.010212829665690926
m1,3,0,Pauli,75.29694436917639,109.56597371552807,0.7173776851058331,0.30583775783476363
m1,3,0,Velst,32.35019317250343,46.17713589411134,0.7608165668134773,0.23252699965400525
m1,3,0,oi,59.39162561392329,87.34087027760803,0.7363411480768971,0.3058194199105305
m1,3,0,disp,1.6632817626758745,2.185985560720581,0.33646068615601027,0.8810949739957108
m1,3,0,barrier,21.668520853018304,28.57306042467102,0.6547089575070391,0.5930867680990148
m1,3,1,strain,15.573734332042136,33.567347570317565,0.7289465305034661,0.08943548671484602
m1,3,1,Pauli,72.16855589751225,110.26078670548719,0.6875725436261093,0.2970057779570515
m1,3,1,Velst,30.193561921453778,43.593158578847316,0.7100965981395074,0.31601623187688954
m1,3,1,oi,58.76189278341403,92.28038792667557,0.7285336804313205,0.22508110040321372
m1,3,1,disp,1.5070137180340517,2.012872358917915,0.304849653855711,0.8991819933184461
m1,3,1,barrier,20.743606091304947,28.40462102149437,0.6267628884822181,0.5978701687675219
m1,3,2,strain,17.040585347801258,33.86441200647726,0.7976041777899721,0.07324753782301463
m1,3,2,Pauli,69.74005117234151,103.79132989307944,0.6644354148540588,0.3770807741186101
m1,3,2,Velst,28.45526549770574,39.07529660356507,0.6692150890193631,0.45044180648547916
m1,3,2,oi,55.68588160557352,89.72965456615495,0.6903970984001753,0.2673282919054346
m1,3,2,disp,1.7383727831825329,2.2275354196925297,0.35165064185129724,0.8765318698202069
m1,3,2,barrier,22.173141087885874,29.176703766681026,0.6699559321458771,0.5757120037425607
m1,3,3,strain,17.2960787852099,34.433254232906876,0.8095628417041402,0.04185153485670545
m1,3,3,Pauli,78.51270498287906,119.27537820731492,0.7480152484789478,0.1773574167902805
m1,3,3,Velst,33.196367157492666,48.2693144440968,0.7807170101509714,0.16140671174588228
m1,3,3,oi,62.05329821216073,97.11005094959533,0.7693407340712484,0.14184488785724703
m1,3,3,disp,1.6956153194995442,2.19563665557279,0.3430013523010261,0.8800427283234343
m1,3,3,barrier,21.9389642368836,29.471540991870565,0.662880336952649,0.5670936239738165
m1,3,4,strain,17.760112270428117,34.76336675520007,0.8312824621802201,0.02339188086349875
m1,3,4,Pauli,71.06490712256948,112.82590539288549,0.6770577344267278,0.2639162394360468
m1,3,4,Velst,29.034002550088676,41.95780327412785,0.6828259115246206,0.36637164247008014
m1,3,4,oi,55.64560875315575,95.5702881633279,0.6898977930169821,0.16884270497950882
m1,3,4,disp,1.710398438440007,2.2352324424397123,0.34599178871044833,0.8756771324322346
m1,3,4,barrier,22.379853025173684,29.638257650953708,0.6762016818158234,0.5621819812124114
m1,4,0,strain,17.28780564589378,30.363389733558904,0.7589095333129143,0.10672040390910342
m1,4,0,Pauli,63.75358787561074,95.52896263177946,0.7115630624459341,0.29690941578545804
m1,4,0,Velst,28.427233093824142,42.83026121072661,0.7185591904870399,0.24020190429858457
m1,4,0,oi,50.02630518797116,75.45251642967838,0.7235325172731644,0.27328986511406184
m1,4,0,disp,1.2126467313904028,1.6367664417487713,0.23072195074729948,0.9356019276422507
m1,4,0,barrier,19.568767497745846,26.513498791833808,0.6066522635060386,0.6143310996859226
m1,4,1,strain,17.04388835796943,29.201921079333204,0.7482019190015753,0.173753273568936
m1,4,1,Pauli,63.9497476541079,91.88237127018857,0.7137524302504331,0.3495625355944135
m1,4,1,Velst,29.109739312758812,39.472174525294854,0.735810996688559,0.3546744512520421
m1,4,1,oi,50.44541284518364,76.90004632321931,0.7295940886223176,0.24513904412485676
m1,4,1,disp,1.5718308444588611,1.9733508755634483,0.2990614408060191,0.9063930556327922
m1,4,1,barrier,21.893068442168907,28.938477150185502,0.6787080242567297,0.5405567434602379
m1,4,2,strain,17.75561476059449,28.941212943783537,0.7794456733059834,0.188440504625214
m1,4,2,Pauli,66.0595509761419,96.35658963612121,0.7373002518399289,0.28467401815926774
m1,4,2,Velst,30.159531003389603,40.9046977621164,0.7623467296918376,0.30698420857242104
m1,4,2,oi,50.38731796466387,78.48205779879233,0.728753859966909,0.213761107067297
m1,4,2,disp,1.5616235876312623,1.9514416206298637,0.2971193762738845,0.9084600712247023
m1,4,2,barrier,21.06604743252198,28.186906639431985,0.6530695078030414,0.5641115421783266
m1,4,3,strain,16.61565321836716,29.24647014556138,0.7294030189791806,0.17123038497519838
m1,4,3,Pauli,68.46435897166913,103.09496253780634,0.7641406634765332,0.18112794818973077
m1,4,3,Velst,32.15189878451518,46.228524536575605,0.8127080918136081,0.11485011060637984
m1,4,3,oi,52.58463804079936,81.73946078429462,0.7605337909445709,0.14714088229960076
m1,4,3,disp,1.5803837766632056,2.0052540167043174,0.3006887483736016,0.9033419046354236
m1,4,3,barrier,20.82047103670163,28.18491716247929,0.6454563826327806,0.5641730714158584
m1,4,4,strain,18.047390995881496,30.099184382203436,0.7922542258249698,0.12219841482354454
m1,4,4,Pauli,69.39262503232712,99.68296075073373,0.7745011759260467,0.23443333258817478
m1,4,4,Velst,31.213344522011585,43.93162218356934,0.7889841230099308,0.20062376172919028
m1,4,4,oi,54.470501482486725,81.05614827054362,0.7878091117597004,0.1613404728289568
m1,4,4,disp,1.5672399594615667,1.9561473071031186,0.29818796470220954,0.9080180620320955
m1,4,4,barrier,20.890569504063862,28.022863954383947,0.6476295084516908,0.5691703620656754
m2,0,0,strain,16.708269812026113,22.345564728511356,0.8517797193652556,0.18352383114943494
m2,0,0,Pauli,76.35526197061598,109.45891981148824,0.7335475004771131,0.288341780602987
m2,0,0,Velst,32.348790821789194,44.92695715598894,0.7526343700059277,0.28218462880033934
m2,0,0,oi,60.363363455676435,90.1760324890915,0.7414083154141344,0.23948254561144
m2,0,0,disp,1.4747705178440742,1.9203058690005226,0.2827081814787239,0.9212481126311296
m2,0,0,barrier,17.77646070868714,23.930323212825986,0.5633563368965651,0.6883748259022778
m2,0,1,strain,15.096523497839394,20.558908189672955,0.7696136519847893,0.30886810180244917
m2,0,1,Pauli,68.85532625666204,99.19670974594578,0.6614953726378147,0.4155280299765284
m2,0,1,Velst,28.211706280708313,40.47638028263429,0.6563800143364611,0.41735761018160145
m2,0,1,oi,54.89553888413891,79.80198243222108,0.6742501855074016,0.40440053483852745
m2,0,1,disp,1.4708703319606542,1.9131107660619433,0.28196052993213444,0.921837150460668
m2,0,1,barrier,17.20879848891834,23.18984680463852,0.545366472999347,0.7073617004298527
m2,0,2,strain,16.158950022931368,21.46979537934361,0.8237756554459548,0.24626852003442123
m2,0,2,Pauli,74.32791748886588,106.68540074153117,0.7140707356961061,0.32394949831809017
m2,0,2,Velst,31.256670802644212,42.98419122546344,0.7272248557181048,0.34292300474421755
m2,0,2,oi,59.420257344185934,89.24363617376613,0.7298246879727912,0.2551283370832941
m2,0,2,disp,1.449459615368513,1.9230723721661955,0.2778561728957806,0.9210210401784047
m2,0,2,barrier,17.78343544628635,24.06810776802161,0.5635773742947905,0.6847759822068495
m2,0,3,strain,16.02965412199872,21.385143512634073,0.8171842113616476,0.25220048070653733
m2,0,3,Pauli,75.2091037402363,101.91228384761146,0.7225363208498357,0.3830894148876143
m2,0,3,Velst,31.33486787403155,41.56727347514286,0.7290442066757385,0.3855283922350471
m2,0,3,oi,59.39445778483864,84.22040722723347,0.729507806892297,0.33662116278297005
m2,0,3,disp,1.4326097174260601,1.884105552277368,0.27462610832113965,0.9241892817640929
m2,0,3,barrier,17.58653858810101,23.422751461531682,0.5573374880434442,0.7014540214286973
m2,0,4,strain,15.71656241806798,21.582959268080927,0.8012229438749469,0.2383019816927714
m2,0,4,Pauli,77.0593895102447,109.21833356195077,0.740312076792895,0.291466734151807
m2,0,4,Velst,32.06548066034257,43.35349256074304,0.7460428109565851,0.33158386742663293
m2,0,4,oi,59.49346832884183,89.56628736337963,0.7307238961960605,0.2497325869903484
m2,0,4,disp,1.4325351520154461,1.895870586490895,0.2746118144012512,0.9232395468468935
m2,0,4,barrier,18.690622697086454,24.977156041714743,0.5923271740926916,0.6605143828561275
m2,1,0,strain,13.444298336777505,19.830879292628268,0.6767933828768953,0.42228309493060345
m2,1,0,Pauli,66.21601332592058,94.50588869250309,0.6940179438467358,0.4330828360818344
m2,1,0,Velst,27.291595787941656,37.90858487193292,0.691098377283334,0.4733997521683614
m2,1,0,oi,53.988575226143944,76.82235578186989,0.8324460290783943,0.2156292247817182
m2,1,0,disp,1.7089300864859471,2.3919778294990186,0.307711804334596,0.8870716797543241
m2,1,0,barrier,17.899675808375395,24.012975238308456,0.6046514524944784,0.5980778908520612
m2,1,1,strain,13.949896356727503,20.280926964757878,0.7022454656651622,0.39576380615594975
m2,1,1,Pauli,71.49959378604647,98.34063647587435,0.7493957816672729,0.38614203595887475
m2,1,1,Velst,29.57308190080184,40.13343271686856,0.7488718897830606,0.40977373797359384
m2,1,1,oi,57.05052836031853,79.62587290486347,0.8796580682383658,0.15733573898888553
m2,1,1,disp,1.645393321974368,2.278624384869155,0.29627130562487825,0.8975211956594795
m2,1,1,barrier,16.20127334266524,21.629241774247582,0.5472793788990821,0.6739137088502702
m2,1,2,strain,14.5799734713156,20.926681026650318,0.7339638946358186,0.3566729046690871
m2,1,2,Pauli,66.47698141653326,94.05564094735045,0.6967531815718635,0.43847181524302414
m2,1,2,Velst,27.427563603920273,38.737044525273845,0.6945414568934717,0.45013145124342835
m2,1,2,oi,54.68083541906333,76.15612912250303,0.8431199401099587,0.22917483345604206
m2,1,2,disp,1.647885472525524,2.267583184306886,0.2967200449553131,0.8985119229537524
m2,1,2,barrier,15.307066206879254,20.547796459080324,0.5170730416853693,0.7057066417633757
m2,1,3,strain,14.297899140587337,20.908398509963135,0.7197641174712428,0.35779649427080484
m2,1,3,Pauli,76.21188511727732,105.99002062053668,0.7987858698988066,0.28693056973453324
m2,1,3,Velst,32.80496315375159,44.968942763617434,0.8307120249968785,0.25897771530829927
m2,1,3,oi,60.20262381698512,82.28560428351216,0.9282600055035578,0.10010075385016659
m2,1,3,disp,1.662807508737226,2.297933142046414,0.2994069229752857,0.8957770537608823
m2,1,3,barrier,15.744578058206582,20.798304868717448,0.5318522018903176,0.6984871466768445
m2,1,4,strain,13.279030090645898,19.317687746843465,0.6684736883432234,0.45179698785178235
m2,1,4,Pauli,69.31690722175792,98.72193817876422,0.7265187831087316,0.3813725149894136
m2,1,4,Velst,28.077880654153944,39.58666173108042,0.7110092758377472,0.4257464690412587
m2,1,4,oi,55.34512900400765,77.06430105781365,0.8533626359879816,0.21068083075570998
m2,1,4,disp,1.6177914938594722,2.2358882500940536,0.2913012905263479,0.9013291758582226
m2,1,4,barrier,17.11257909936241,22.92516951194507,0.5780633079127961,0.6336678272015355
m2,2,0,strain,18.25672529457481,26.809213180632888,0.8190495825727683,0.1453036786656725
m2,2,0,Pauli,77.58007726547824,111.07547279347975,0.7738275626824598,0.23972146389631144
m2,2,0,Velst,33.97261398005637,45.62646873269052,0.8061518374147884,0.2610968337104601
m2,2,0,oi,66.00889044506535,97.41496922128897,0.8337835284042905,0.18078972444627905
m2,2,0,disp,1.5029707771198006,1.8887472544456576,0.26620407565537024,0.9293514611406639
m2,2,0,barrier,19.6225821064536,26.34551774444475,0.5560034409169421,0.6558687545882014
m2,2,1,strain,17.359668632981123,25.571320696694702,0.7788050221509293,0.22241116491547497
m2,2,1,Pauli,78.08644857528104,110.18461066785588,0.778878396482691,0.25186793038488997
m2,2,1,Velst,34.13804790624388,44.546458742980974,0.8100774954064016,0.29566352045266575
m2,2,1,oi,65.22031858316652,95.66397385817848,0.82382277576959,0.20997500716277973
m2,2,1,disp,1.4638420096628226,1.8288892462664974,0.25927364325376373,0.9337584776451403
m2,2,1,barrier,20.421030894586234,26.51224003503244,0.5786273887332544,0.6514994428099798
m2,2,2,strain,18.0039014254406,26.694955287933258,0.8077071714263212,0.15257339604398856
m2,2,2,Pauli,81.55813423995,115.50361174555931,0.8135069525628464,0.17789456740381915
m2,2,2,Velst,35.6883435780835,49.01974550539184,0.8468651769525842,0.14710431659792222
m2,2,2,oi,65.75232942089154,97.57309443045988,0.830542808032469,0.17812806103033485
m2,2,2,disp,1.4971159647224814,1.8670102931619457,0.26516707949676843,0.9309682446568773
m2,2,2,barrier,17.95260011959987,25.042267399741355,0.5086847075350287,0.6890733642113818
m2,2,3,strain,17.637623958526902,26.21710916873255,0.7912749032324944,0.18264014478653856
m2,2,3,Pauli,79.57082896931156,113.66237758223888,0.7936844459594862,0.20389589825390042
m2,2,3,Velst,35.91507031659412,48.483169031944016,0.8522452803779108,0.1656739374495938
m2,2,3,oi,64.18534982432226,96.32487796149191,0.8107496897395264,0.1990213673636797
m2,2,3,disp,1.485050797082816,1.8610024014620414,0.2630301139296141,0.9314118073075309
m2,2,3,barrier,17.77337566188946,24.61758747776838,0.5036064046571068,0.6995296586873204
m2,2,4,strain,19.423831816691504,28.332306483948,0.8714093620147964,0.045430484931521464
