   3.00000000 -127.38603027 
   2.90000000 -127.38325564 
   2.80000000 -127.37981597 
   2.70000000 -127.37560940 
   2.60000000 -127.37057598 
   2.50000000 -127.36465689 
   2.40000000 -127.35786013 
   2.30000000 -127.35032985 
   2.20000000 -127.34232485 
   2.10000000 -127.33436276 
   2.00000000 -127.37528688 
   1.90000000 -127.38758022 
