   3.00000000 -127.36767880 
   2.90000000 -127.36472287 
   2.80000000 -127.36108615 
   2.70000000 -127.35667061 
   2.60000000 -127.35142612 
   2.50000000 -127.34529338 
   2.40000000 -127.33828803 
   2.30000000 -127.33055852 
   2.20000000 -127.32237495 
   2.10000000 -127.31429400 
   2.00000000 -127.35771158 
   1.90000000 -127.37039675 
