   3.00000000 -85.87771248 
   2.90000000 -85.87515631 
   2.80000000 -85.87165469 
   2.70000000 -85.86703916 
   2.60000000 -85.86122226 
   2.50000000 -85.85419910 
   2.40000000 -85.84614440 
   2.30000000 -85.83749360 
   2.20000000 -85.83903881 
   2.10000000 -85.83310378 
   2.00000000 -85.87087533 
   1.90000000 -85.88343291 
