rxn_id,elst_dft,pauli_dft,oi_dft,disp_dft,cpcm_dft,cds_dft,e_bond_kcal,e_frag1_dist_eh,e_frag1_rel_eh,e_frag2_dist_eh,e_frag2_rel_eh,d1_b3lyp,d2_b3lyp,sum_dist_b3lyp
516,-60.1511060644659,136.47009519644953,-69.5778870933801,-16.427125240775098,-5.255748898169204,-2.737668212987738,-17.672605166382276,-509.313063110285,-509.350957302742,-427.472755601824,-427.503273567824,23.7789647787576,19.15031279412979,42.929277572887386
518,-24.10967397022834,82.06138367547068,-45.448995080750045,-11.760549505871953,-5.757226859423575,-3.7515431140999143,-8.759196227048582,-677.738322422203,-677.765250886949,-490.793918915498,-490.823165116322,16.897866750084575,18.352268097406316,35.25013484749089
520,-25.556219226495866,62.41290441307726,-26.510393817509893,-13.70763478498297,-4.309959716257086,-1.947601217400591,-9.631582425481222,-881.402426848282,-881.411183903957,-440.060505009285,-440.075788428753,5.495135400963783,9.590490512253798,15.08562591321758
521,-19.00457070673894,57.547480589489425,-25.49916637886879,-14.441623204152467,-5.468910101451595,-2.4449528018554174,-9.306063956592254,-881.403308059495,-881.411194142535,-440.060722056767,-440.075731647158,4.948591820869959,9.41866017216073,14.367251993030688
526,-23.00021086468687,77.02539844701711,-39.57585253774533,-14.070606658838974,-7.832861909613684,-3.629013668914984,-11.076873415811994,-764.720438585887,-764.740965699865,-645.931174518653,-645.952550024626,12.880958496371363,13.41333251093057,26.294291007301933
592,-58.586401025236086,127.55130718315321,-64.34592965216147,-16.68112808642973,-5.364210145704167,-2.316848185997226,-19.742201128144952,-554.639590669992,-554.658263165316,-440.107700120083,-440.138373442775,11.717167720234052,19.247800590222138,30.96496831045619
596,-40.05164126514671,110.0058509984511,-57.365817161506676,-15.35392942179279,-8.405907953894424,-2.9658337325535036,-14.131023333752717,-562.235436462958,-562.264948188489,-500.532258928222,-500.546190121142,18.5188873666847,8.741955542290404,27.260842908975107
617,-51.297640846155346,137.670888603635,-73.8512003818538,-15.605057960301473,-8.659247333782128,-1.7451631470147801,-13.488973523911362,-592.745791540074,-592.788271725357,-434.094430564991,-434.112003226387,26.656718725045558,11.027011510494363,37.68373023553992
665,-26.508287142703566,73.31047458954035,-34.60548792027391,-9.804350090906803,-5.629790352902419,-1.9980288200005127,-5.231878877032476,-642.238315455873,-642.249527609995,-573.249900689139,-573.255597798907,7.035732936178903,3.5749903541933037,10.610723290372206
666,-31.6173404528303,87.13440319531354,-39.17974841466258,-12.347984342392962,-9.854703082630257,-2.3957602634023467,-8.254556873063882,-642.239507967578,-642.249526496681,-573.253450827669,-573.260507461871,6.286721928331787,4.428104816789335,10.714826745121123
686,-31.36062657799488,73.64068820981615,-34.6867040869659,-9.145770552001574,-7.67701491165432,-1.573127408639747,-10.804305639616258,-746.359602720087,-746.367172347813,-280.247921620933,-280.274737196869,4.750013113239892,16.82702795228861,21.5770410655285
747,-9.937303346969186,61.90906218437745,-31.901722475396117,-20.08580460832926,-12.996453511403033,-4.158925904216629,-17.172537156165177,-583.041856843685,-583.058521880721,-552.194135673199,-552.212677022297,10.457468625688355,11.634872220960503,22.09234084664886
749,-57.42930813083575,128.18456006317962,-64.47151682551161,-14.084461001260182,-7.411783599723647,-2.422156574930706,-17.63777870432651,-780.164360917236,-780.200502768863,-272.648637775525,-272.663855797232,22.67935430613025,9.54945279762239,32.228807103752644
755,-29.41622929846696,76.53688665127439,-31.212827138036584,-16.47782888479266,-10.379112122595318,-2.153929344518014,-13.091941000561741,-436.916119591446,-436.927225175322,-653.172583706949,-653.18429372163,6.968859097211717,7.34814515371001,14.317004250921727
769,-66.63474849597503,130.07318015909024,-62.32310291276493,-15.435829385558662,-2.950415260017247,-2.6192633248248764,-19.881524483882338,-974.891579797423,-974.911504309968,-476.26359422243,-476.286404568088,12.50282038807871,14.31370800705007,26.81652839512878
803,-69.12783196475152,131.98313877741737,-65.74077735215546,-17.005664314738947,-2.6274668816811984,-2.7305359403055363,-25.24511552873939,-530.422093724572,-530.455031520303,-607.565428469418,-607.585042183485,20.66877887593184,12.307791398655594,32.97657027458743
806,-49.93510197745623,127.97914697037724,-65.58702912238306,-16.186921955964593,-15.294499882032694,-2.583273711207988,-21.602051420692558,-530.428230701191,-530.456966221945,-607.567845873371,-607.582083606951,18.03181151528806,8.934312710629595,26.966124225917653
822,-10.165698911508143,37.011083202414206,-14.508837940202525,-11.319460232608781,-7.661333449897483,-1.8792985681753498,-8.519485913680898,-424.285681029367,-424.304312488949,-637.594006740418,-637.596561309034,11.691417403308709,1.603016008687889,13.294433411996598
845,-96.5002037948025,212.6241612216938,-113.21125216046502,-16.649625102801444,-2.369280618615832,-1.6231222807063552,-17.727624946064342,-604.416601780598,-604.458389186295,-517.514532373933,-517.554984073674,26.221992971417496,25.383824829414568,51.605817800832064
864,-33.64443569992226,75.48860684897109,-36.39228048505467,-12.361461049612679,-1.8799750861393372,-2.4412630461479266,-11.226431325569454,-510.284235026987,-510.309977675917,-2980.012579782206,-2980.019633087252,16.153756091067933,4.426015739634797,20.579771830702732
890,-56.57951603852622,137.01293845673223,-74.88169769517917,-17.17606200238289,-11.855477507583588,-2.973456090134948,-26.45947920480715,-500.520722624833,-500.545995328214,-626.544879052429,-626.58389083654,15.858860806767847,24.480264129781638,40.33912493654948
903,-30.75197577165769,80.69257843441261,-39.9911051124291,-16.14129768738483,-5.61760662895401,-2.814535488020676,-14.616588094001479,-437.954576205056,-437.963249768681,-700.982720317161,-701.010638716887,5.442743348573758,17.51906032873978,22.96180367731354
912,-55.60982182044873,124.34249989971407,-63.22935102844075,-16.419910136842322,-4.160958846659751,-1.481862744486747,-16.557838790022657,-509.356264521392,-509.397712760028,-960.096045306733,-960.114979606209,26.009162427323098,11.881452305920854,37.89061473324395
923,-28.382564129063677,66.97787870851401,-32.35169784757055,-18.15978990508928,-1.5229014875847893,-2.4957641892496762,-15.932927016929336,-579.922213152139,-579.933091651166,-552.456938480742,-552.476089475528,6.826361203065011,12.017430665985385,18.843791869050396
944,-37.03234767871272,88.03719034523613,-47.71115945563763,-19.265293112094678,-9.656727608620194,-1.2365395471264107,-26.870746027564525,-679.033592418803,-679.048750581132,-440.04897091459,-440.063864118921,9.51189047086149,9.345626816879564,18.857517287741054
973,-46.34509881551722,113.13504389588172,-60.9897201422611,-16.497212087687945,-6.043758352941845,-1.9082520435614636,-18.64743015292351,-468.796756911459,-468.841284463576,-618.191327982737,-618.206027567507,27.94146081026688,9.224128707986347,37.16558951825323
1023,-50.39493514696251,105.94922256720952,-50.595210066689326,-12.432482760139983,-7.367761927589699,-2.32589580584711,-17.16417408640055,-667.976868663243,-667.990407708083,-492.108075835221,-492.128917880528,8.495878906901853,13.078580888998745,21.574459795900598
1025,-31.4606524666738,79.19079251512815,-37.95162119679451,-12.000114299792603,-4.902066360812493,-1.3292425257449108,-8.452721039172797,-651.246648675983,-651.259263468128,-407.542996213888,-407.559443007422,7.91590158430724,10.320518760536668,18.236420344843907
1026,-14.251245677605308,58.873069629574445,-25.865724783123802,-10.073519715047642,-11.085684025333522,-3.2322880604491258,-5.6321430741735234,-776.548256481344,-776.559575323623,-528.879795465291,-528.896568199641,7.102680765513823,10.525049710612578,17.627730476126402
1051,-11.17109364958783,54.27482421706433,-25.394817577423044,-18.207505976500826,-11.567314489432752,-3.239710932768765,-15.301007343531573,-579.924462689207,-579.934262936704,-605.3633192887,-605.380814844488,6.1497481525825375,10.978627010935435,17.128375163517973
1059,-21.1912534730142,73.60898116010691,-29.765199051420613,-16.710420793437525,-9.496234530514867,-3.5367354514594767,-7.083565898831996,-599.787537951325,-599.796187661591,-548.129960038564,-548.141013209048,5.427775139824168,6.935969197102685,12.363744336926853
1086,-23.761323945631272,71.60446395489552,-29.483929726849944,-15.571879087120807,-15.740777089872683,-2.0249115768731656,-14.969032680667759,-687.831950909894,-687.845677333915,-529.123185987455,-529.137423192803,8.613461118185784,8.933981240031487,17.54744235821727
1109,-22.52069077769986,66.35689131692052,-33.13308099054993,-15.897572756654936,-2.001369931444214,-2.650004700204491,-9.847557381245311,-562.189345114514,-562.190874008251,-2938.352141279016,-2938.363232300141,0.9593953047516438,6.959720833058943,7.919116137810587
1147,-33.5477071852767,96.02060012355356,-48.75254983142515,-15.531739063091521,-5.13359602141966,-3.310197503216588,-10.242781171286895,-806.957891992851,-806.973486686541,-320.774948580957,-320.798717243048,9.785818035581329,14.915060647880921,24.70087868346225
1160,-6.5890337144441355,38.6620876115816,-16.225533555167907,-15.197603947859454,-11.256225412647023,-2.603880432075799,-13.20981056039228,-546.20076701858,-546.206836603042,-2960.62962949189,-2960.634098119814,3.8087217535382965,2.804106358576938,6.612828112115235
1273,-13.400915935178405,44.690014402500424,-17.522729109321467,-16.318529078703214,-7.19329170345909,-2.538975683901662,-12.282197315898292,-599.790934774578,-599.796171218004,-576.689099151737,-576.698112395679,3.2859178602371504,5.655895965669334,8.941813825906484
1300,-46.47390868927331,112.36257477598524,-55.16219496523192,-13.65781586657289,-15.02612223759907,-2.543133687178699,-20.50773965690423,-574.503776972516,-574.520867653054,-665.842418394115,-665.875727421662,10.72456395577457,20.901730357521288,31.62629431329586
1378,-32.79635470044661,73.97739567463525,-30.988276700550895,-19.96658402060106,-3.5367506999396965,-0.7453296488980292,-14.056878194818264,-572.91922331494,-572.927943253675,-592.689097240015,-592.692019179868,5.471844169461251,1.8335449403797264,7.305389109840977
1461,-52.41382928448509,119.55279645209342,-54.810870859482534,-19.977579994616967,-7.515029616019671,-3.9680688976803364,-19.120855616894623,-678.026845902388,-678.0441924073,-612.589260330884,-612.612364758175,10.885096174152114,14.498247017870503,25.383343192022615
1477,-22.775872525403415,65.3466865304693,-28.308359941487712,-15.680911117273379,-5.743971349293467,-1.4647911609920181,-8.625581576000538,-644.628629341433,-644.635254302589,-994.764974458259,-994.773091489959,4.1572258907120965,5.09351429306252,9.250740183774617
1479,-37.47104915292519,94.55515735672364,-43.20687147593562,-16.731636888755595,-3.3361829842922783,-1.3294005953814272,-7.518095815562785,-644.639398919609,-644.635278132804,-994.7535674805,-994.773067140049,-2.5858327606983753,12.236221107974638,9.650388347276262
1511,-51.13066459116779,123.38055975345664,-61.32070170863126,-15.069229816682151,-3.4056583232226485,-2.643531375221003,-10.187407790016199,-863.712934333766,-863.724567834472,-631.824732585222,-631.843084810771,7.300131909542007,11.516195402101406,18.816327311643413
1515,-33.29273320596001,84.42498351356875,-33.66105986916198,-14.138033430340316,-12.539274581470147,-1.5798805400977194,-10.784064066511405,-629.86091853042,-629.868532830638,-661.967566845781,-661.976457905262,4.77804552511673,5.579224058796009,10.357269583912739
1557,-47.69805624205688,116.69810305602343,-52.422782275906286,-18.697798581380027,-4.872673817047378,-1.5437420812335834,-8.53445157538067,-740.343750674766,-740.356543157479,-824.462898653151,-824.481356061381,8.027404099157707,11.582198530978978,19.609602630136685
1564,-26.751364169901496,66.18424877688408,-26.623432997661936,-12.505334351044601,-9.386850844053033,-2.0475492949047287,-11.128370796563297,-473.441740575815,-473.466656994738,-766.222596646267,-766.228987913912,15.63528893390677,4.010580998492747,19.645869932399517
1631,-31.784173823910617,74.85923906835151,-33.73958502422539,-12.87813239575496,-4.612645813675637,-1.4311793690251973,-9.58364823177649,-857.005109251581,-857.013753804406,-471.959176955736,-471.984847672078,5.424538796719947,16.108617710595222,21.53315650731517
1699,-34.56397885882506,78.70344343168989,-29.500752000830623,-13.711355727911322,-9.90426189836334,-1.3618129029885768,-10.337828776304285,-722.365178661154,-722.37959475942,-612.606368969499,-612.612432472932,9.04623824093767,3.804905850211248,12.851144091148917
1702,-68.12131172567915,162.7163790614589,-88.33115048416118,-17.473774898966646,-10.548335740013284,-2.853063502962045,-24.64561512830394,-836.664303474916,-836.692614827145,-582.30432827902,-582.333159201806,17.765641747250672,18.09167719421438,35.85731894146505
1703,-12.237501635838251,48.28341753627179,-15.555616363338148,-18.148977352092647,-18.043395494530373,-2.6798941059711696,-18.37613138913717,-819.650906673845,-819.663551961004,-535.201030266344,-535.207039960151,7.9350374945140905,3.7711398000852046,11.706177294599295
1725,-35.43389919602842,88.52327687961258,-43.3650382509187,-16.342812503081454,-4.768239297807479,-2.070521349984073,-13.453248593790637,-741.301263387491,-741.331933971047,-644.395870636379,-644.407699873343,19.24608175643542,7.422958265841333,26.669040022276754
1748,-37.7370753938576,95.15889990945661,-46.42269180525692,-19.97167732674919,-10.246116509643436,-2.3756789562171687,-21.59048798985926,-894.450500460081,-894.494593839792,-364.894266326789,-364.911996391941,27.66901351207887,11.125783858614586,38.79479737069346
1752,-58.03680306472171,125.82044780084496,-62.064049306104515,-19.972218930176258,-13.425071347623936,-2.399084808595933,-30.10101928059433,-760.296948964766,-760.32711061101,-554.635346625485,-554.658135182518,18.926718771438694,14.30003543842335,33.226754209862044
