   3.00000000 -62.08344833 
   2.90000000 -62.08075407 
   2.80000000 -62.07709205 
   2.70000000 -62.07229746 
   2.60000000 -62.06631047 
   2.50000000 -62.05917346 
   2.40000000 -62.05117039 
   2.30000000 -62.05611589 
   2.20000000 -62.05035963 
   2.10000000 -62.08077135 
   2.00000000 -62.09251133 
   1.90000000 -62.10477961 
