model,fold,member,channel,MAE,RMSE,NMAE,R2_det
m3,0,1,disp,1.4177590830203814,1.8959701404067315,0.23279601143398887,0.936909441106816
m3,0,1,barrier,12.277732996986462,17.12409032522541,0.46665800735476687,0.736560492640294
m3,0,2,strain,14.56732047521151,22.250813610445395,0.7202439520521392,0.31675926769357754
m3,0,2,Pauli,45.851361433664955,75.64041543891803,0.6142248382635278,0.42278028180104754
m3,0,2,Velst,24.254138100605743,37.79459751232113,0.6485141500423475,0.38462628903448004
m3,0,2,oi,32.4377966572841,53.216939389709694,0.641128026298339,0.3688348048607901
m3,0,2,disp,1.4148578234972098,1.8587121985254698,0.232319624681671,0.9393646782678472
m3,0,2,barrier,12.174319582871902,16.56475226307412,0.46272742035012204,0.7534892994831082
m3,0,3,strain,14.412010776690948,21.924064133512324,0.7125650607114274,0.33667848251012866
m3,0,3,Pauli,52.10296852772053,75.58686119307866,0.6979713669634168,0.4235973482672716
m3,0,3,Velst,24.692184201417824,36.55252696645165,0.660226753210069,0.4244085927540757
m3,0,3,oi,34.398771382677246,52.31139173417701,0.6798863879896505,0.3901320600698507
m3,0,3,disp,1.4029636360131776,1.862440879580497,0.23036659934845863,0.939121158534151
m3,0,3,barrier,13.150568581162355,17.75267401137987,0.4998331639215232,0.7168650757504805
m3,0,4,strain,14.649991625394577,22.087432393604892,0.7243314159086439,0.3267561042793886
m3,0,4,Pauli,46.286775222191444,70.94505457708895,0.6200576413793591,0.4922176492135131
m3,0,4,Velst,23.307183617964768,34.261369325293096,0.6231942075693817,0.4943046939769187
m3,0,4,oi,31.888933775134575,48.668139455909916,0.6302798364518215,0.4721229971157551
m3,0,4,disp,1.3786373677162023,1.8410711797683428,0.2263722266088078,0.9405101947611848
m3,0,4,barrier,12.49945004016925,17.917163638875905,0.47508513584776035,0.7115939238037905
m3,1,0,strain,14.790135801607562,19.903208872638604,0.7586816275332228,0.31448266034904293
m3,1,0,Pauli,57.809625911712644,85.33055449603158,0.7322857844639196,0.38208781888860543
m3,1,0,Velst,28.151328269704695,41.13517951935826,0.6610355278455421,0.44864272175983466
m3,1,0,oi,40.7790164453368,59.16179203518038,0.7126210726870466,0.4014625309944997
m3,1,0,disp,1.5701224081939267,2.201391076132656,0.2608829741332985,0.9217471602762347
m3,1,0,barrier,14.51900365871768,20.586123546601755,0.5783221823364841,0.6206359971964175
m3,1,1,strain,14.879088810566932,20.13131961629142,0.7632446021073938,0.2986791814360561
m3,1,1,Pauli,56.1158403735007,85.33472809719602,0.7108302733444146,0.38202737202798054
m3,1,1,Velst,27.340818588003035,40.50066746574295,0.6420035414989456,0.4655209594110693
m3,1,1,oi,40.23074868090691,59.70141506664774,0.7030399891674995,0.39049404656147746
m3,1,1,disp,1.552234635670339,2.184297357714807,0.25791083943079374,0.9229577027292463
m3,1,1,barrier,14.444938160479069,20.683893348266388,0.5753719991431991,0.6170240087688639
m3,1,2,strain,14.066958042498557,19.34623854777071,0.7215851676604869,0.35231279147502204
m3,1,2,Pauli,45.08816987006895,71.9092709263754,0.5711406244657318,0.5611790106546448
m3,1,2,Velst,23.800152656916648,35.92331381397733,0.5588633802157149,0.5795066787066098
m3,1,2,oi,35.06448884375634,53.20399259717886,0.6127586153667037,0.5159422803102591
m3,1,2,disp,1.5363590711547483,2.117061436169465,0.2552730422340539,0.9276276581572215
m3,1,2,barrier,13.491514671810211,19.761377298784,0.5373951540635598,0.6504241763494385
m3,1,3,strain,14.398352724121462,19.78953235078731,0.7385845420936947,0.32229091759469053
m3,1,3,Pauli,54.869457727862944,82.6261446942347,0.695042101755189,0.4206345410408828
m3,1,3,Velst,26.46490515874278,40.01496074061667,0.6214357767913329,0.47826363481843426
m3,1,3,oi,40.398180358448336,60.88273372879695,0.705965889595022,0.3661346801103512
m3,1,3,disp,1.6513030620351914,2.3878554278416315,0.2743715087250417,0.9079292329343129
m3,1,3,barrier,15.033348542547994,22.549594762727445,0.5988096112732314,0.5448186573001716
m3,1,4,strain,13.991447503720561,19.494501124742655,0.717711744236628,0.3423474707806683
m3,1,4,Pauli,57.38945412481985,88.5144319019904,0.7269633866500278,0.33511613510339067
m3,1,4,Velst,27.741806410012707,42.01674283508425,0.651419338652185,0.4247573435968185
m3,1,4,oi,40.85446334327421,62.52748552508863,0.7139395215861547,0.33142423402144683
m3,1,4,disp,1.5956347542664697,2.2452503874203984,0.26512196638370455,0.9185979647594646
m3,1,4,barrier,14.783005479098328,20.68973978224184,0.5888379251857992,0.6168074769729198
m3,2,0,strain,16.894046260464577,23.538313950489897,0.7556292277755826,0.2711145270225268
m3,2,0,Pauli,55.6375513634374,87.15540588113129,0.771566039391817,0.306046935456906
m3,2,0,Velst,28.414724463032137,41.52050069381579,0.7498328398963274,0.314307587954356
m3,2,0,oi,38.67595542054023,59.66830109090917,0.8053614772434611,0.2213967058090055
m3,2,0,disp,1.149943272721383,1.621070862698138,0.20046880004765144,0.9495727955836852
m3,2,0,barrier,13.109442984096466,18.579083701031127,0.4939777822721998,0.7183465861863598
m3,2,1,strain,16.98457652984127,25.003731953663475,0.7596784245449506,0.1775334171281593
m3,2,1,Pauli,51.53086354694059,85.16264954135195,0.7146156385214557,0.3374177953441114
m3,2,1,Velst,26.515037077473057,41.97264277897342,0.6997022117045173,0.29929242932662803
m3,2,1,oi,38.09659222518244,60.82517217736315,0.7932972168056689,0.1909123247350032
m3,2,1,disp,1.1322181509387108,1.6073062096141881,0.19737879206311695,0.9504255233749221
m3,2,1,barrier,12.738617912415535,18.08242281509244,0.48000469838586707,0.7332037770685438
m3,2,2,strain,16.25061762563644,23.486453315615513,0.7268502440455764,0.27432281302364026
m3,2,2,Pauli,53.48464234913549,88.2771965358534,0.7417100978446216,0.28806801702388374
m3,2,2,Velst,26.464929753734218,41.42537040435243,0.6983799353999351,0.31744605642622525
m3,2,2,oi,38.03660384339671,60.46551892172492,0.792048060029913,0.20045214864348826
m3,2,2,disp,1.1698210377846994,1.6326069842464366,0.2039340768177323,0.948852525683001
m3,2,2,barrier,13.24947637396474,18.84519619136196,0.49925438963493096,0.7102204303110471
m3,2,3,strain,15.589823199856665,22.4955526694137,0.6972945311055166,0.33426417651778983
m3,2,3,Pauli,54.76279098795306,89.7648433825541,0.7594351065633659,0.2638708876716297
m3,2,3,Velst,25.76360533545094,41.699714897283734,0.6798727673668908,0.308375529220168
m3,2,3,oi,37.69663088898505,60.39028936507436,0.7849686972110597,0.20244046241907754
m3,2,3,disp,1.1675061893078589,1.6271099249579686,0.20353053091468426,0.9491963774014919
m3,2,3,barrier,13.625860225192962,19.301060218663476,0.5134369342585537,0.6960313684034829
m3,2,4,strain,15.913207086440055,22.684785331394938,0.7117586987019984,0.32301672404293547
m3,2,4,Pauli,54.51467271658682,88.05020503302998,0.7559942716012328,0.291724561382112
m3,2,4,Velst,25.16061916582046,39.93998812725105,0.6639606358739225,0.3655169239486997
m3,2,4,oi,37.55560370299124,59.14100222107578,0.7820320441508191,0.23509719837802578
m3,2,4,disp,1.1519509365962397,1.6048382390254377,0.20081879467559433,0.9505776467455864
m3,2,4,barrier,14.161528222358996,19.37360815570207,0.533621475248989,0.6937419872527716
m3,3,0,strain,17.514548437826097,42.10274844229127,0.9231384175408878,-1.9098754933544169
m3,3,0,Pauli,77.83136615445537,251.18231351711222,0.8453931772976176,-2.8593531364578255
m3,3,0,Velst,37.17120805401956,95.34312079935192,0.8583609571228491,-1.7381319981275705
m3,3,0,oi,52.618228799296965,147.92239738275245,0.902085050733229,-2.417559497887884
m3,3,0,disp,1.3763724653470901,2.6324754180587226,0.2250050426231094,0.8815644017184753
m3,3,0,barrier,15.524349366897537,51.130991445424975,0.5292535458915542,-0.9029843697822655
m3,3,1,strain,16.00960671901703,36.3229012358119,0.843817530580864,-1.1657811632300756
m3,3,1,Pauli,72.24575399891023,229.82912937387272,0.7847230562315468,-2.231071364518478
m3,3,1,Velst,34.04325937917156,87.91019471924741,0.7861300784688168,-1.3278454212626087
m3,3,1,oi,46.527529560365984,131.47275246245638,0.7976663187210008,-1.699726198301243
m3,3,1,disp,1.3380278939200987,2.431409460812212,0.21873659266096973,0.8989654727226992
m3,3,1,barrier,14.894212473784723,48.60409413765841,0.507771023359037,-0.719540860121556
m3,3,2,strain,15.11900553011125,34.39367776562609,0.7968766588190248,-0.941827952979267
m3,3,2,Pauli,70.21978949577577,236.99739851042185,0.762717319302837,-2.4357658942260776
m3,3,2,Velst,32.67366853375589,88.34811510259608,0.7545033606277063,-1.3510952851882911
m3,3,2,oi,45.11078381153845,138.53818391381563,0.7733776797859659,-1.9976932561083385
m3,3,2,disp,1.3165632718032407,2.168274340826034,0.2152276237329444,0.9196507050602147
m3,3,2,barrier,14.765189009039632,45.59243875360855,0.5033723767809615,-0.5130470743607931
m3,3,3,strain,15.111892802484574,31.529141752935583,0.7965017686442083,-0.6318408874895096
m3,3,3,Pauli,71.6777956408839,243.2279504130412,0.7785539737062347,-2.6187898785870023
m3,3,3,Velst,33.945873068225,94.01968757342509,0.7838812248143089,-1.6626449620532266
m3,3,3,oi,45.88042154389043,138.83470149145776,0.7865723218079,-2.0105391005443662
m3,3,3,disp,1.3181926806126871,2.278864041342057,0.2154939943614265,0.9112454879687037
m3,3,3,barrier,15.012408551285343,41.15384743314149,0.5118005444455093,-0.23278596054539702
m3,3,4,strain,15.80711011655869,33.62860494705985,0.8331445524099235,-0.856398527213406
m3,3,4,Pauli,72.03678399670508,219.77990014950913,0.7824532539287898,-1.954692910076516
m3,3,4,Velst,33.7793273848872,82.00605562135601,0.7800353365680417,-1.0256644239425965
m3,3,4,oi,46.31391838827441,124.62084349975007,0.7940041763530314,-1.4256580831980115
m3,3,4,disp,1.2739336917477269,1.9530574595066872,0.2082586740344503,0.9348095993094898
m3,3,4,barrier,15.191674452443277,48.7850705941702,0.5179120478394993,-0.7323700583321295
m3,4,0,strain,28.939767684282796,128.62458464146013,1.2873131140585845,-18.858669127035487
m3,4,0,Pauli,109.2184415794188,568.3212373000293,1.2727490206002645,-24.875000163175656
m3,4,0,Velst,57.103548807867114,317.80597265179614,1.378114142152274,-32.741453989268315
m3,4,0,oi,81.27402429465324,462.24463271681407,1.3349529385594823,-30.801927573739427
m3,4,0,disp,1.8309483830967257,5.038838055221623,0.31022080408956765,0.559629040889353
m3,4,0,barrier,23.759222482385173,93.23545969154333,0.8773248166969653,-5.122166006955394
m3,4,1,strain,17.045627279243163,25.697888771535478,0.758232055395585,0.20732153575285228
m3,4,1,Pauli,54.79754132070849,90.0123108411238,0.6385690551766376,0.35092271156404586
m3,4,1,Velst,28.32564344213855,43.12378553353749,0.6835997171474568,0.37873993369250647
m3,4,1,oi,40.25330403351015,65.30947837865223,0.6611739356162011,0.36516316155594386
m3,4,1,disp,1.409170459451214,2.074416017072788,0.2387582288315809,0.9253637889822104
m3,4,1,barrier,15.079703539706045,25.47750723873478,0.5568279077156507,0.5428520926350948
m3,4,2,strain,16.9562448615028,24.811917406296253,0.7542561023133519,0.26103678025167776
m3,4,2,Pauli,54.26266476646546,85.94524420075888,0.6323360088090988,0.40825269257836316
m3,4,2,Velst,26.227725516211603,39.77601558731012,0.6329694074179785,0.4714546723824409
m3,4,2,oi,41.33438601455381,64.16384700324801,0.6789310674912729,0.38723989894682465
m3,4,2,disp,1.3963022500276565,2.067337031660979,0.23657794548147507,0.9258723148946353
m3,4,2,barrier,16.10689799756773,26.39266139227708,0.5947577343387134,0.5094206757004847
m3,4,3,strain,16.30830744216519,24.20253760724482,0.7254342283404113,0.2968888638677242
m3,4,3,Pauli,49.7806492997754,77.96837975965899,0.5801059942341611,0.5129992731842534
m3,4,3,Velst,25.03454721627697,36.651186941908556,0.6041737209225257,0.5512383138120349
m3,4,3,oi,37.832641966496745,58.60375632891873,0.6214137543324056,0.4888356023935535
m3,4,3,disp,1.4395186663154633,2.1754835611982366,0.2439001788849083,0.917913926593805
m3,4,3,barrier,15.156906556842788,25.350743012883505,0.5596786795752164,0.5473898862198812
m3,4,4,strain,16.141017871326017,24.888051146225138,0.7179927705949346,0.2564949024292781
m3,4,4,Pauli,52.0639250763001,85.23911062290128,0.6067135612925043,0.41793644158563015
m3,4,4,Velst,26.406090522196987,39.930473479100726,0.6372739969285287,0.46734181674287034
m3,4,4,oi,38.55261780023575,63.56495701218648,0.6332395973773762,0.39862522809812817
m3,4,4,disp,1.4233078915265298,2.119227543007993,0.24115355880737652,0.9221043780536571
m3,4,4,barrier,14.820955880322764,25.404085114421232,0.5472734813026018,0.5454831511609314
