   3.00000000 -72.24777290 
   2.90000000 -72.24500291 
   2.80000000 -72.24154538 
   2.70000000 -72.23729719 
   2.60000000 -72.23223852 
   2.50000000 -72.22639196 
   2.40000000 -72.21991319 
   2.30000000 -72.21308280 
   2.20000000 -72.20642023 
   2.10000000 -72.24375580 
   2.00000000 -72.25649118 
   1.90000000 -72.26938725 
